comparison,metric,mean,ci95,lower95,upper95,better_seeds,n,split
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,calibration_error,-0.06506240854882259,0.08479453077668621,-0.1498569393255088,0.01973212222786362,3,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,early_warning_lead_time,0.19562941666666672,0.019466123039889885,0.17616329362677685,0.2150955397065566,10,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,cross_morphology_generalization_gap,-0.04641866666666665,0.0,-0.04641866666666665,-0.04641866666666665,0,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,morphology_shift_detection,0.008358999274462191,0.00902724237574646,-0.0006682431012842681,0.01738624165020865,7,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,failure_family_f1,0.04654537067136273,0.08313035920813018,-0.03658498853676745,0.1296757298794929,7,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,task_success,0.002083333333333326,0.13450688881191208,-0.13242355547857876,0.1365902221452454,4,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,dominant_failure_rate,-0.026041666666666668,0.08942826863259817,-0.11546993529926484,0.0633866019659315,5,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,safety_violation_rate,0.02326388888888889,0.05865820415869767,-0.03539431526980878,0.08192209304758656,6,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,intervention_cost,-0.010717777570833333,0.007806699816737457,-0.01852447738757079,-0.0029110777540958767,2,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,unnecessary_intervention_rate,0.0,0.0,0.0,0.0,0,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,planning_regret_to_oracle,-0.004549314795768452,0.03530127034701554,-0.03985058514278399,0.030751955551247087,6,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_risk_aware_intervention_policy,robust_utility,0.001763958305421609,0.270038038088037,-0.2682740797826154,0.2718019963934586,3,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,dominant_failure_accuracy,0.09965277777777777,0.0723230600945056,0.027329717683272164,0.17197583787228338,8,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,top2_failure_recall,0.026388888888888885,0.11100081562744865,-0.08461192673855977,0.13738970451633753,6,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,calibration_error,0.05008797687446412,0.06092329013302329,-0.010835313258559173,0.11101126700748741,8,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,early_warning_lead_time,0.06543386111111113,0.013507592306418249,0.05192626880469288,0.07894145341752938,10,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,cross_morphology_generalization_gap,-0.010185333333333324,0.0,-0.010185333333333324,-0.010185333333333324,0,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,morphology_shift_detection,0.05330604868588327,0.008751503481636735,0.04455454520424654,0.06205755216752,10,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,failure_family_f1,0.09170831516367231,0.08913964562123014,0.00256866954244217,0.18084796078490245,8,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,task_success,-0.02118055555555557,0.08934882083229796,-0.11052937638785354,0.06816826527674238,5,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,dominant_failure_rate,-0.04340277777777778,0.06921212451492646,-0.11261490229270424,0.02580934673714868,3,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,safety_violation_rate,-0.026041666666666664,0.09621433979008234,-0.122256006456749,0.07017267312341569,6,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,intervention_cost,-0.010100147741666666,0.005103096212824629,-0.015203243954491295,-0.004997051528842037,1,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,unnecessary_intervention_rate,0.0,0.0,0.0,0.0,0,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,planning_regret_to_oracle,-0.023894600194396994,0.016365365516707017,-0.04025996571110401,-0.007529234677689976,1,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_failure_predictive_morphology_v4,robust_utility,0.06856807762003167,0.14203153034456814,-0.07346345272453647,0.2105996079645998,7,10,contact_geometry_shift
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,dominant_failure_accuracy,0.6663194444444445,0.09549061874882225,0.5708288256956222,0.7618100631932667,10,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,top2_failure_recall,0.5871527777777777,0.11537574568730306,0.47177703209047467,0.7025285234650808,10,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,calibration_error,0.11270518136894091,0.0689149709966375,0.043790210372303406,0.1816201523655784,9,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,early_warning_lead_time,0.47617497222222227,0.0158253108702376,0.4603496613519847,0.49200028309245986,10,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,cross_morphology_generalization_gap,-0.2079786666666667,0.0,-0.2079786666666667,-0.2079786666666667,0,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,morphology_shift_detection,0.49041112916917856,0.0076996424643961696,0.48271148670478237,0.49811077163357476,10,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,failure_family_f1,0.5361671992763263,0.10714500122982024,0.42902219804650604,0.6433122005061465,10,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,task_success,0.19999999999999998,0.09846624770745421,0.10153375229254577,0.2984662477074542,9,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,dominant_failure_rate,-0.475,0.08211786368181587,-0.5571178636818158,-0.39288213631818414,0,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,safety_violation_rate,-0.153125,0.14279580795088856,-0.2959208079508886,-0.010329192049111452,1,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,intervention_cost,0.013026711920833333,0.004379642456303112,0.00864706946453022,0.017406354377136446,10,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,unnecessary_intervention_rate,0.0,0.0,0.0,0.0,0,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,planning_regret_to_oracle,-0.22452158400048375,0.027395855394240432,-0.25191743939472416,-0.1971257286062433,0,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_generic_failure_classifier,robust_utility,0.8342518174724045,0.24151349125362545,0.5927383262187791,1.07576530872603,10,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,dominant_failure_accuracy,0.31527777777777777,0.13007060872640736,0.1852071690513704,0.4453483865041851,9,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,top2_failure_recall,0.2152777777777778,0.12531178023954426,0.08996599753823353,0.34058955801732205,8,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,calibration_error,0.03976815529018447,0.11192705853582934,-0.07215890324564486,0.1516952138260138,6,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,early_warning_lead_time,0.24798922222222225,0.01963405542983268,0.22835516679238957,0.26762327765205496,10,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,cross_morphology_generalization_gap,-0.07573599999999998,0.0,-0.07573599999999998,-0.07573599999999998,0,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,morphology_shift_detection,0.24844458729659682,0.00792700422617063,0.2405175830704262,0.25637159152276745,10,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,failure_family_f1,0.2901948494260002,0.13180342220880226,0.15839142721719796,0.42199827163480247,10,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,task_success,0.121875,0.15216822486964687,-0.030293224869646876,0.2740432248696469,7,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,dominant_failure_rate,-0.1440972222222222,0.10987805438558881,-0.25397527660781105,-0.034219167836633396,2,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,safety_violation_rate,-0.04097222222222222,0.14512775195029173,-0.18609997417251395,0.10415552972806952,4,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,intervention_cost,0.01108670654722222,0.005539032605611493,0.005547673941610727,0.016625739152833715,9,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,unnecessary_intervention_rate,0.0,0.0,0.0,0.0,0,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,planning_regret_to_oracle,-0.12044599216802139,0.04000385529419651,-0.1604498474622179,-0.08044213687382487,0,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_per_morphology_calibrated_predictor,robust_utility,0.34955907498531186,0.3374420165747913,0.012117058410520576,0.6870010915601031,8,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,dominant_failure_accuracy,0.3388888888888889,0.1336394252101809,0.205249463678708,0.4725283140990698,9,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,top2_failure_recall,0.2513888888888889,0.10466797928785583,0.14672090960103307,0.3560568681767447,9,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,calibration_error,0.003370402830970809,0.07691046160514556,-0.07354005877417474,0.08028086443611637,6,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,early_warning_lead_time,0.19807511111111112,0.018906874199186966,0.17916823691192416,0.21698198531029808,10,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,cross_morphology_generalization_gap,-0.090932,0.0,-0.090932,-0.090932,0,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,morphology_shift_detection,0.2675439333620075,0.007082769018510084,0.2604611643434974,0.27462670238051756,10,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,failure_family_f1,0.30461477165544626,0.12094020825588832,0.18367456339955796,0.42555497991133456,9,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,task_success,-0.08020833333333335,0.08802582658664446,-0.1682341599199778,0.007817493253311103,2,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,dominant_failure_rate,-0.07916666666666666,0.09926058249532582,-0.17842724916199248,0.02009391582865916,3,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,safety_violation_rate,0.06388888888888888,0.1011321737321314,-0.03724328484324252,0.1650210626210203,6,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,intervention_cost,0.0005199896222222198,0.007735177717492254,-0.007215188095270034,0.008255167339714474,5,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,unnecessary_intervention_rate,0.0,0.0,0.0,0.0,0,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,planning_regret_to_oracle,-0.023417916274873312,0.023799084971040725,-0.047217001245914034,0.0003811686961674131,3,10,low_signal_morphology_stress
cost_calibrated_failure_predictive_morphology_v5_minus_constraint_aware_mpc,robust_utility,-0.08353161472998491,0.16096629108355362,-0.24449790581353853,0.07743467635356871,3,10,low_signal_morphology_stress
