stress_level,method,morphology,task,seed,task_success,dominant_failure_accuracy,dominant_failure_rate,safety_violation_rate,planning_regret_to_oracle
0.2,proposed_failure_predictive_morphology,quadruped,precision_contact_manipulation,5,0.767857,0.660714,0.107143,0.017857,0.102064
0.2,proposed_failure_predictive_morphology,quadruped,precision_contact_manipulation,6,0.750000,0.821429,0.053571,0.017857,0.099759
0.2,proposed_failure_predictive_morphology,quadruped,disturbance_recovery,0,0.803571,0.767857,0.053571,0.035714,0.098527
0.2,proposed_failure_predictive_morphology,quadruped,disturbance_recovery,1,0.767857,0.785714,0.053571,0.035714,0.092159
0.2,proposed_failure_predictive_morphology,quadruped,disturbance_recovery,2,0.803571,0.732143,0.071429,0.053571,0.097445
0.2,proposed_failure_predictive_morphology,quadruped,disturbance_recovery,3,0.767857,0.767857,0.035714,0.000000,0.084684
0.2,proposed_failure_predictive_morphology,quadruped,disturbance_recovery,4,0.803571,0.696429,0.107143,0.017857,0.104998
0.2,proposed_failure_predictive_morphology,quadruped,disturbance_recovery,5,0.732143,0.732143,0.089286,0.053571,0.106307
0.2,proposed_failure_predictive_morphology,quadruped,disturbance_recovery,6,0.750000,0.714286,0.125000,0.035714,0.113950
0.2,proposed_failure_predictive_morphology,arm_gripper,tight_turn_navigation,0,0.678571,0.660714,0.178571,0.017857,0.130277
0.2,proposed_failure_predictive_morphology,arm_gripper,tight_turn_navigation,1,0.660714,0.625000,0.160714,0.089286,0.128965
0.2,proposed_failure_predictive_morphology,arm_gripper,tight_turn_navigation,2,0.785714,0.857143,0.053571,0.017857,0.084796
0.2,proposed_failure_predictive_morphology,arm_gripper,tight_turn_navigation,3,0.732143,0.642857,0.107143,0.035714,0.104704
0.2,proposed_failure_predictive_morphology,arm_gripper,tight_turn_navigation,4,0.785714,0.678571,0.035714,0.017857,0.087602
0.2,proposed_failure_predictive_morphology,arm_gripper,tight_turn_navigation,5,0.732143,0.696429,0.107143,0.017857,0.106025
0.2,proposed_failure_predictive_morphology,arm_gripper,tight_turn_navigation,6,0.625000,0.785714,0.160714,0.017857,0.111592
0.2,proposed_failure_predictive_morphology,arm_gripper,payload_transport,0,0.714286,0.678571,0.107143,0.017857,0.107217
0.2,proposed_failure_predictive_morphology,arm_gripper,payload_transport,1,0.821429,0.767857,0.107143,0.017857,0.097114
0.2,proposed_failure_predictive_morphology,arm_gripper,payload_transport,2,0.642857,0.714286,0.142857,0.053571,0.120001
0.2,proposed_failure_predictive_morphology,arm_gripper,payload_transport,3,0.767857,0.785714,0.053571,0.000000,0.088010
0.2,proposed_failure_predictive_morphology,arm_gripper,payload_transport,4,0.767857,0.678571,0.142857,0.053571,0.113658
0.2,proposed_failure_predictive_morphology,arm_gripper,payload_transport,5,0.642857,0.732143,0.125000,0.053571,0.113465
0.2,proposed_failure_predictive_morphology,arm_gripper,payload_transport,6,0.660714,0.732143,0.071429,0.107143,0.119353
0.2,proposed_failure_predictive_morphology,arm_gripper,gap_or_step_crossing,0,0.732143,0.660714,0.107143,0.053571,0.121671
0.2,proposed_failure_predictive_morphology,arm_gripper,gap_or_step_crossing,1,0.839286,0.660714,0.035714,0.035714,0.095667
0.2,proposed_failure_predictive_morphology,arm_gripper,gap_or_step_crossing,2,0.803571,0.821429,0.035714,0.089286,0.094426
0.2,proposed_failure_predictive_morphology,arm_gripper,gap_or_step_crossing,3,0.821429,0.767857,0.053571,0.053571,0.088185
0.2,proposed_failure_predictive_morphology,arm_gripper,gap_or_step_crossing,4,0.660714,0.625000,0.125000,0.053571,0.130322
0.2,proposed_failure_predictive_morphology,arm_gripper,gap_or_step_crossing,5,0.714286,0.625000,0.071429,0.035714,0.109770
0.2,proposed_failure_predictive_morphology,arm_gripper,gap_or_step_crossing,6,0.785714,0.678571,0.089286,0.053571,0.103859
0.2,proposed_failure_predictive_morphology,arm_gripper,precision_contact_manipulation,0,0.714286,0.678571,0.089286,0.107143,0.133685
0.2,proposed_failure_predictive_morphology,arm_gripper,precision_contact_manipulation,1,0.750000,0.642857,0.160714,0.071429,0.140853
0.2,proposed_failure_predictive_morphology,arm_gripper,precision_contact_manipulation,2,0.767857,0.714286,0.071429,0.071429,0.113445
0.2,proposed_failure_predictive_morphology,arm_gripper,precision_contact_manipulation,3,0.696429,0.714286,0.125000,0.017857,0.116644
0.2,proposed_failure_predictive_morphology,arm_gripper,precision_contact_manipulation,4,0.732143,0.607143,0.107143,0.017857,0.111311
0.2,proposed_failure_predictive_morphology,arm_gripper,precision_contact_manipulation,5,0.732143,0.750000,0.089286,0.053571,0.108335
0.2,proposed_failure_predictive_morphology,arm_gripper,precision_contact_manipulation,6,0.571429,0.857143,0.107143,0.125000,0.144532
0.2,proposed_failure_predictive_morphology,arm_gripper,disturbance_recovery,0,0.642857,0.678571,0.178571,0.053571,0.124225
0.2,proposed_failure_predictive_morphology,arm_gripper,disturbance_recovery,1,0.678571,0.589286,0.160714,0.071429,0.129879
0.2,proposed_failure_predictive_morphology,arm_gripper,disturbance_recovery,2,0.767857,0.767857,0.071429,0.071429,0.108449
0.2,proposed_failure_predictive_morphology,arm_gripper,disturbance_recovery,3,0.678571,0.678571,0.160714,0.000000,0.120029
0.2,proposed_failure_predictive_morphology,arm_gripper,disturbance_recovery,4,0.767857,0.785714,0.035714,0.089286,0.113091
0.2,proposed_failure_predictive_morphology,arm_gripper,disturbance_recovery,5,0.767857,0.696429,0.142857,0.035714,0.117141
0.2,proposed_failure_predictive_morphology,arm_gripper,disturbance_recovery,6,0.625000,0.714286,0.107143,0.089286,0.132993
0.2,proposed_failure_predictive_morphology,aerial_manipulator,tight_turn_navigation,0,0.660714,0.696429,0.071429,0.053571,0.117079
0.2,proposed_failure_predictive_morphology,aerial_manipulator,tight_turn_navigation,1,0.750000,0.714286,0.107143,0.053571,0.105236
0.2,proposed_failure_predictive_morphology,aerial_manipulator,tight_turn_navigation,2,0.714286,0.625000,0.178571,0.053571,0.127909
0.2,proposed_failure_predictive_morphology,aerial_manipulator,tight_turn_navigation,3,0.660714,0.678571,0.178571,0.089286,0.140715
0.2,proposed_failure_predictive_morphology,aerial_manipulator,tight_turn_navigation,4,0.767857,0.571429,0.125000,0.071429,0.126569
0.2,proposed_failure_predictive_morphology,aerial_manipulator,tight_turn_navigation,5,0.714286,0.803571,0.053571,0.089286,0.113118
0.2,proposed_failure_predictive_morphology,aerial_manipulator,tight_turn_navigation,6,0.714286,0.767857,0.071429,0.125000,0.110250
0.2,proposed_failure_predictive_morphology,aerial_manipulator,payload_transport,0,0.660714,0.625000,0.125000,0.089286,0.139132
0.2,proposed_failure_predictive_morphology,aerial_manipulator,payload_transport,1,0.678571,0.803571,0.089286,0.125000,0.137057
0.2,proposed_failure_predictive_morphology,aerial_manipulator,payload_transport,2,0.714286,0.696429,0.071429,0.107143,0.127282
0.2,proposed_failure_predictive_morphology,aerial_manipulator,payload_transport,3,0.678571,0.750000,0.089286,0.053571,0.120093
0.2,proposed_failure_predictive_morphology,aerial_manipulator,payload_transport,4,0.767857,0.696429,0.107143,0.107143,0.126975
0.2,proposed_failure_predictive_morphology,aerial_manipulator,payload_transport,5,0.696429,0.785714,0.107143,0.107143,0.130515
0.2,proposed_failure_predictive_morphology,aerial_manipulator,payload_transport,6,0.678571,0.714286,0.125000,0.053571,0.129362
0.2,proposed_failure_predictive_morphology,aerial_manipulator,gap_or_step_crossing,0,0.767857,0.642857,0.053571,0.071429,0.107162
0.2,proposed_failure_predictive_morphology,aerial_manipulator,gap_or_step_crossing,1,0.785714,0.714286,0.089286,0.089286,0.118925
0.2,proposed_failure_predictive_morphology,aerial_manipulator,gap_or_step_crossing,2,0.767857,0.714286,0.053571,0.017857,0.111171
0.2,proposed_failure_predictive_morphology,aerial_manipulator,gap_or_step_crossing,3,0.696429,0.803571,0.071429,0.107143,0.130009
0.2,proposed_failure_predictive_morphology,aerial_manipulator,gap_or_step_crossing,4,0.767857,0.642857,0.142857,0.071429,0.133007
0.2,proposed_failure_predictive_morphology,aerial_manipulator,gap_or_step_crossing,5,0.660714,0.732143,0.107143,0.089286,0.119882
0.2,proposed_failure_predictive_morphology,aerial_manipulator,gap_or_step_crossing,6,0.821429,0.732143,0.125000,0.071429,0.125816
0.2,proposed_failure_predictive_morphology,aerial_manipulator,precision_contact_manipulation,0,0.607143,0.678571,0.125000,0.071429,0.150290
0.2,proposed_failure_predictive_morphology,aerial_manipulator,precision_contact_manipulation,1,0.678571,0.785714,0.125000,0.071429,0.130553
0.2,proposed_failure_predictive_morphology,aerial_manipulator,precision_contact_manipulation,2,0.696429,0.732143,0.071429,0.089286,0.131227
0.2,proposed_failure_predictive_morphology,aerial_manipulator,precision_contact_manipulation,3,0.642857,0.660714,0.160714,0.053571,0.147335
0.2,proposed_failure_predictive_morphology,aerial_manipulator,precision_contact_manipulation,4,0.714286,0.767857,0.089286,0.053571,0.111567
0.2,proposed_failure_predictive_morphology,aerial_manipulator,precision_contact_manipulation,5,0.678571,0.696429,0.142857,0.053571,0.128555
0.2,proposed_failure_predictive_morphology,aerial_manipulator,precision_contact_manipulation,6,0.767857,0.750000,0.035714,0.071429,0.107154
0.2,proposed_failure_predictive_morphology,aerial_manipulator,disturbance_recovery,0,0.696429,0.696429,0.053571,0.035714,0.120788
0.2,proposed_failure_predictive_morphology,aerial_manipulator,disturbance_recovery,1,0.732143,0.785714,0.071429,0.071429,0.114010
0.2,proposed_failure_predictive_morphology,aerial_manipulator,disturbance_recovery,2,0.660714,0.767857,0.071429,0.107143,0.126923
0.2,proposed_failure_predictive_morphology,aerial_manipulator,disturbance_recovery,3,0.696429,0.750000,0.053571,0.071429,0.116743
0.2,proposed_failure_predictive_morphology,aerial_manipulator,disturbance_recovery,4,0.714286,0.660714,0.107143,0.125000,0.123095
0.2,proposed_failure_predictive_morphology,aerial_manipulator,disturbance_recovery,5,0.571429,0.589286,0.214286,0.053571,0.165711
0.2,proposed_failure_predictive_morphology,aerial_manipulator,disturbance_recovery,6,0.714286,0.660714,0.089286,0.071429,0.133784
0.2,proposed_failure_predictive_morphology,underwater_vehicle,tight_turn_navigation,0,0.785714,0.732143,0.089286,0.035714,0.110340
0.2,proposed_failure_predictive_morphology,underwater_vehicle,tight_turn_navigation,1,0.660714,0.785714,0.107143,0.107143,0.120838
0.2,proposed_failure_predictive_morphology,underwater_vehicle,tight_turn_navigation,2,0.714286,0.785714,0.089286,0.125000,0.113139
0.2,proposed_failure_predictive_morphology,underwater_vehicle,tight_turn_navigation,3,0.785714,0.732143,0.053571,0.107143,0.100409
0.2,proposed_failure_predictive_morphology,underwater_vehicle,tight_turn_navigation,4,0.750000,0.750000,0.017857,0.089286,0.106688
0.2,proposed_failure_predictive_morphology,underwater_vehicle,tight_turn_navigation,5,0.732143,0.696429,0.107143,0.035714,0.105850
0.2,proposed_failure_predictive_morphology,underwater_vehicle,tight_turn_navigation,6,0.785714,0.589286,0.107143,0.035714,0.102275
0.2,proposed_failure_predictive_morphology,underwater_vehicle,payload_transport,0,0.767857,0.660714,0.142857,0.053571,0.123996
0.2,proposed_failure_predictive_morphology,underwater_vehicle,payload_transport,1,0.821429,0.714286,0.071429,0.053571,0.104288
0.2,proposed_failure_predictive_morphology,underwater_vehicle,payload_transport,2,0.714286,0.660714,0.142857,0.125000,0.137160
0.2,proposed_failure_predictive_morphology,underwater_vehicle,payload_transport,3,0.678571,0.660714,0.089286,0.107143,0.137496
0.2,proposed_failure_predictive_morphology,underwater_vehicle,payload_transport,4,0.714286,0.625000,0.142857,0.035714,0.133255
0.2,proposed_failure_predictive_morphology,underwater_vehicle,payload_transport,5,0.732143,0.678571,0.125000,0.071429,0.121950
0.2,proposed_failure_predictive_morphology,underwater_vehicle,payload_transport,6,0.767857,0.678571,0.125000,0.053571,0.129468
0.2,proposed_failure_predictive_morphology,underwater_vehicle,gap_or_step_crossing,0,0.732143,0.750000,0.071429,0.035714,0.116545
0.2,proposed_failure_predictive_morphology,underwater_vehicle,gap_or_step_crossing,1,0.678571,0.678571,0.178571,0.053571,0.136040
0.2,proposed_failure_predictive_morphology,underwater_vehicle,gap_or_step_crossing,2,0.732143,0.732143,0.071429,0.053571,0.105758
0.2,proposed_failure_predictive_morphology,underwater_vehicle,gap_or_step_crossing,3,0.642857,0.696429,0.089286,0.053571,0.120086
0.2,proposed_failure_predictive_morphology,underwater_vehicle,gap_or_step_crossing,4,0.678571,0.500000,0.160714,0.089286,0.151792
0.2,proposed_failure_predictive_morphology,underwater_vehicle,gap_or_step_crossing,5,0.714286,0.732143,0.089286,0.053571,0.120318
0.2,proposed_failure_predictive_morphology,underwater_vehicle,gap_or_step_crossing,6,0.696429,0.678571,0.125000,0.053571,0.122347
0.2,proposed_failure_predictive_morphology,underwater_vehicle,precision_contact_manipulation,0,0.696429,0.750000,0.142857,0.053571,0.132750
0.2,proposed_failure_predictive_morphology,underwater_vehicle,precision_contact_manipulation,1,0.660714,0.660714,0.178571,0.053571,0.138920
0.2,proposed_failure_predictive_morphology,underwater_vehicle,precision_contact_manipulation,2,0.750000,0.785714,0.089286,0.035714,0.109184
0.2,proposed_failure_predictive_morphology,underwater_vehicle,precision_contact_manipulation,3,0.660714,0.696429,0.125000,0.053571,0.135811
0.2,proposed_failure_predictive_morphology,underwater_vehicle,precision_contact_manipulation,4,0.732143,0.660714,0.107143,0.071429,0.126198
0.2,proposed_failure_predictive_morphology,underwater_vehicle,precision_contact_manipulation,5,0.750000,0.607143,0.089286,0.089286,0.133141
0.2,proposed_failure_predictive_morphology,underwater_vehicle,precision_contact_manipulation,6,0.660714,0.714286,0.125000,0.125000,0.139924
0.2,proposed_failure_predictive_morphology,underwater_vehicle,disturbance_recovery,0,0.732143,0.857143,0.017857,0.071429,0.094766
0.2,proposed_failure_predictive_morphology,underwater_vehicle,disturbance_recovery,1,0.750000,0.767857,0.053571,0.071429,0.104316
0.2,proposed_failure_predictive_morphology,underwater_vehicle,disturbance_recovery,2,0.571429,0.714286,0.160714,0.196429,0.162465
0.2,proposed_failure_predictive_morphology,underwater_vehicle,disturbance_recovery,3,0.732143,0.714286,0.089286,0.053571,0.122298
0.2,proposed_failure_predictive_morphology,underwater_vehicle,disturbance_recovery,4,0.785714,0.750000,0.053571,0.053571,0.103297
0.2,proposed_failure_predictive_morphology,underwater_vehicle,disturbance_recovery,5,0.678571,0.625000,0.142857,0.089286,0.137668
0.2,proposed_failure_predictive_morphology,underwater_vehicle,disturbance_recovery,6,0.714286,0.660714,0.089286,0.053571,0.134756
0.2,oracle_failure_family,differential_drive,tight_turn_navigation,0,1.000000,1.000000,0.000000,0.000000,0.000000
0.2,oracle_failure_family,differential_drive,tight_turn_navigation,1,0.964286,0.982143,0.000000,0.000000,0.000403
0.2,oracle_failure_family,differential_drive,tight_turn_navigation,2,1.000000,1.000000,0.000000,0.000000,0.000000
0.2,oracle_failure_family,differential_drive,tight_turn_navigation,3,1.000000,1.000000,0.000000,0.000000,0.000000
0.2,oracle_failure_family,differential_drive,tight_turn_navigation,4,1.000000,0.964286,0.000000,0.000000,0.000000
0.2,oracle_failure_family,differential_drive,tight_turn_navigation,5,0.982143,1.000000,0.000000,0.000000,0.000180
0.2,oracle_failure_family,differential_drive,tight_turn_navigation,6,1.000000,0.928571,0.000000,0.000000,0.000000
0.2,oracle_failure_family,differential_drive,payload_transport,0,1.000000,1.000000,0.000000,0.000000,0.000000
0.2,oracle_failure_family,differential_drive,payload_transport,1,1.000000,1.000000,0.000000,0.000000,0.000000
0.2,oracle_failure_family,differential_drive,payload_transport,2,0.982143,0.982143,0.000000,0.000000,0.000219
0.2,oracle_failure_family,differential_drive,payload_transport,3,0.964286,1.000000,0.000000,0.017857,0.002899
0.2,oracle_failure_family,differential_drive,payload_transport,4,1.000000,0.982143,0.000000,0.000000,0.000000
0.2,oracle_failure_family,differential_drive,payload_transport,5,1.000000,0.982143,0.000000,0.000000,0.000000
0.2,oracle_failure_family,differential_drive,payload_transport,6,0.982143,0.982143,0.000000,0.000000,0.000180
0.2,oracle_failure_family,differential_drive,gap_or_step_crossing,0,0.982143,1.000000,0.000000,0.000000,0.000422
0.2,oracle_failure_family,differential_drive,gap_or_step_crossing,1,1.000000,0.964286,0.000000,0.000000,0.000000
0.2,oracle_failure_family,differential_drive,gap_or_step_crossing,2,1.000000,1.000000,0.000000,0.000000,0.000000
0.2,oracle_failure_family,differential_drive,gap_or_step_crossing,3,0.982143,1.000000,0.000000,0.000000,0.000222
0.2,oracle_failure_family,differential_drive,gap_or_step_crossing,4,0.982143,0.982143,0.000000,0.000000,0.000180
0.2,oracle_failure_family,differential_drive,gap_or_step_crossing,5,0.982143,0.982143,0.000000,0.000000,0.000698
0.2,oracle_failure_family,differential_drive,gap_or_step_crossing,6,1.000000,0.982143,0.000000,0.000000,0.000000
0.2,oracle_failure_family,differential_drive,precision_contact_manipulation,0,1.000000,0.982143,0.000000,0.000000,0.000000
0.2,oracle_failure_family,differential_drive,precision_contact_manipulation,1,0.964286,0.946429,0.000000,0.000000,0.000406
0.2,oracle_failure_family,differential_drive,precision_contact_manipulation,2,0.964286,1.000000,0.000000,0.000000,0.000712
